vol,ask,bid,open,close,high,low,start,end,tendencia,d,condicion,pasa_close,pasa_d2
909074.0,102697.0,102683.0,3674.75,3680.0,3679.0,3657.25,2020-08-25 08:30:00,2020-08-25 15:45:00,1,12.75,0.0,0,0
1097253.0,103520.0,103506.0,3682.75,3716.0,3716.5,3676.5,2020-08-26 08:30:00,2020-08-26 15:45:00,1,2.75,0.0,0,0
1415187.0,104237.0,104223.0,3713.75,3722.75,3733.75,3700.25,2020-08-27 08:30:00,2020-08-27 15:45:00,1,2.25,1.0,1,1
944040.0,104418.75,104404.75,3730.0,3741.5,3742.25,3716.25,2020-08-28 08:30:00,2020-08-28 15:45:00,1,7.25,0.0,0,0
1173791.0,104692.0,104678.0,3737.75,3730.75,3748.5,3725.5,2020-08-31 08:30:00,2020-08-31 15:45:00,-1,3.75,1.0,1,1
976561.0,104894.5,104880.5,3733.5,3764.5,3763.0,3727.25,2020-09-01 08:30:00,2020-09-01 15:45:00,1,2.75,1.0,1,1
1512181.0,106186.5,106172.75,3784.0,3814.5,3822.5,3769.25,2020-09-02 08:30:00,2020-09-02 15:45:00,1,19.5,0.0,0,0
2490387.0,104142.25,104124.75,3795.25,3693.25,3799.0,3660.0,2020-09-03 08:30:00,2020-09-03 15:45:00,-1,19.25,1.0,0,0
2440445.0,105738.25,105719.5,3703.5,3653.75,3712.75,3583.25,2020-09-04 08:30:00,2020-09-04 15:30:00,-1,10.25,1.0,1,1
70100.0,54986.25,54978.75,3654.25,3671.25,3674.0,3652.5,2020-09-07 08:30:00,2020-09-07 17:15:00,1,0.5,1.0,1,1
1946646.0,104204.0,104188.75,3601.25,3571.75,3615.0,3563.0,2020-09-08 08:30:00,2020-09-08 15:30:00,-1,70.0,1.0,0,0
1511796.0,101866.5,101852.25,3611.25,3631.5,3659.5,3600.5,2020-09-09 08:30:00,2020-09-09 15:45:00,1,39.5,1.0,0,0
250608.0,104912.25,104895.75,3652.0,3577.0,3659.25,3562.0,2020-09-10 08:30:00,2020-09-10 15:30:00,-1,20.5,0.0,0,0
1145127.0,103751.0,103736.5,3594.25,3572.25,3603.5,3543.5,2020-09-11 08:30:00,2020-09-11 15:30:00,-1,17.25,1.0,1,1
1101552.0,105128.75,105114.75,3609.5,3617.25,3637.75,3603.5,2020-09-14 08:30:00,2020-09-14 15:30:00,1,37.25,1.0,0,0
1078184.0,102086.0,102072.0,3647.5,3640.0,3654.25,3623.75,2020-09-15 08:30:00,2020-09-15 15:45:00,-1,30.25,0.0,0,0
1241047.0,102101.5,102087.5,3651.75,3627.0,3664.75,3619.0,2020-09-16 08:30:00,2020-09-16 15:45:00,-1,11.75,1.0,1,1
2044092.0,100296.5,100281.25,3562.0,3596.5,3610.5,3561.5,2020-09-17 08:30:00,2020-09-17 15:45:00,1,65.0,0.0,0,0
2010163.0,99871.75,99855.75,3607.5,3561.75,3607.75,3526.0,2020-09-18 08:30:00,2020-09-18 15:45:00,-1,11.0,0.0,0,0
2009507.0,97587.5,97572.0,3506.25,3523.5,3521.75,3463.0,2020-09-21 08:30:00,2020-09-21 15:45:00,1,55.5,0.0,0,0
1242500.0,102395.5,102380.75,3528.75,3544.5,3554.75,3504.0,2020-09-22 08:30:00,2020-09-22 15:30:00,1,5.25,0.0,0,0
1679057.0,98588.75,98573.5,3553.5,3475.25,3557.75,3466.25,2020-09-23 08:30:00,2020-09-23 15:45:00,-1,9.0,0.0,0,0
1850683.0,97531.25,97517.0,3451.75,3483.25,3513.5,3443.25,2020-09-24 08:30:00,2020-09-24 15:45:00,1,23.5,0.0,0,0
1333889.0,98098.0,98082.75,3475.75,3532.25,3541.5,3461.25,2020-09-25 08:30:00,2020-09-25 15:45:00,1,7.5,1.0,1,1
1224637.0,100403.25,100389.25,3577.75,3596.25,3596.0,3567.0,2020-09-28 08:30:00,2020-09-28 15:45:00,1,45.5,0.0,0,0
1072949.0,100153.75,100140.0,3586.5,3578.0,3593.5,3561.75,2020-09-29 08:30:00,2020-09-29 15:45:00,-1,9.75,1.0,0,1
1694277.0,100956.25,100939.5,3578.0,3583.0,3629.25,3574.5,2020-09-30 08:30:00,2020-09-30 15:45:00,1,0.0,0.0,0,0
1199223.0,101197.5,101183.5,3620.75,3614.0,3632.75,3595.25,2020-10-01 08:30:00,2020-10-01 15:45:00,-1,37.75,0.0,0,0
1451099.0,100517.75,100503.75,3552.75,3591.25,3604.75,3552.5,2020-10-02 08:30:00,2020-10-02 15:45:00,1,61.25,0.0,0,0
850435.0,101594.5,101580.75,3606.25,3638.5,3645.25,3605.0,2020-10-05 08:30:00,2020-10-05 15:45:00,1,15.0,0.0,0,0
1425126.0,101900.5,101885.0,3644.25,3588.75,3667.0,3589.0,2020-10-06 08:30:00,2020-10-06 15:45:00,-1,5.75,0.0,0,0
1059358.0,102038.5,102024.5,3625.75,3651.75,3662.0,3623.0,2020-10-07 08:30:00,2020-10-07 15:45:00,1,37.0,1.0,0,0
808212.0,102967.0,102953.0,3674.5,3687.75,3684.0,3664.0,2020-10-08 08:30:00,2020-10-08 15:45:00,1,22.75,0.0,0,0
935142.0,103848.25,103835.0,3704.0,3721.25,3719.25,3694.75,2020-10-09 08:30:00,2020-10-09 15:45:00,1,16.25,0.0,0,0
1105052.0,105468.25,105453.0,3742.75,3779.5,3786.25,3736.5,2020-10-12 08:30:00,2020-10-12 15:45:00,1,21.5,0.0,0,0
1276455.0,105182.25,105168.5,3765.75,3749.0,3770.0,3736.75,2020-10-13 08:30:00,2020-10-13 15:45:00,-1,13.75,1.0,0,0
1260588.0,104674.5,104660.5,3755.75,3724.75,3765.5,3717.25,2020-10-14 08:30:00,2020-10-14 15:45:00,-1,6.75,1.0,1,1
1213235.0,103719.5,103705.5,3685.0,3722.75,3726.25,3676.75,2020-10-15 08:30:00,2020-10-15 15:45:00,1,39.75,0.0,0,0
1077040.0,104677.75,104664.25,3730.75,3710.5,3753.75,3706.5,2020-10-16 08:30:00,2020-10-16 15:45:00,-1,8.0,0.0,0,0
84397.0,106767.0,106752.5,3689.0,3684.5,3689.75,3673.5,2020-10-19 08:30:00,2020-10-19 15:30:00,-1,21.5,0.0,0,0
92089.0,107192.5,107178.25,3694.5,3688.0,3703.25,3685.5,2020-10-20 08:30:00,2020-10-20 15:30:00,-1,10.0,1.0,0,1
83004.0,106050.75,106036.25,3657.25,3660.25,3665.0,3650.25,2020-10-21 08:30:00,2020-10-21 15:30:00,1,30.75,0.0,0,0
75107.0,107099.25,107084.75,3691.25,3699.5,3701.5,3682.25,2020-10-22 08:30:00,2020-10-22 15:30:00,1,31.0,0.0,0,0
1667858.0,101822.5,101808.25,3665.5,3639.5,3675.25,3601.25,2020-10-26 08:30:00,2020-10-26 15:45:00,-1,34.0,1.0,0,0
1277130.0,101845.5,101831.5,3645.5,3617.75,3646.75,3621.5,2020-10-27 08:30:00,2020-10-27 15:45:00,-1,6.0,1.0,1,1
2182029.0,99023.25,99009.0,3563.5,3521.25,3573.5,3506.0,2020-10-28 08:30:00,2020-10-28 15:45:00,-1,54.25,0.0,0,0
1546299.0,99169.25,99154.75,3514.75,3526.75,3579.0,3495.5,2020-10-29 08:30:00,2020-10-29 15:45:00,1,6.5,0.0,0,0
2016425.0,97897.75,97883.25,3521.75,3524.75,3541.5,3470.25,2020-10-30 08:30:00,2020-10-30 15:45:00,1,5.0,1.0,1,1
1228656.0,102758.25,102743.75,3549.25,3544.5,3568.75,3517.25,2020-11-02 08:30:00,2020-11-02 15:30:00,-1,24.5,0.0,0,0
1140268.0,104546.25,104531.5,3583.5,3609.0,3628.0,3576.75,2020-11-03 08:30:00,2020-11-03 15:30:00,1,39.0,1.0,0,0
1527465.0,107082.0,107066.0,3661.25,3683.5,3725.25,3641.0,2020-11-04 08:30:00,2020-11-04 15:30:00,1,52.25,0.0,0,0
1085284.0,108786.0,108771.5,3745.0,3756.75,3767.75,3730.25,2020-11-05 08:30:00,2020-11-05 15:30:00,1,61.5,0.0,0,0
1044121.0,108567.0,108552.75,3716.5,3745.5,3764.25,3716.5,2020-11-06 08:30:00,2020-11-06 15:30:00,1,40.25,1.0,1,1
1633701.0,112001.5,111985.0,3890.5,3828.25,3913.25,3826.5,2020-11-09 08:30:00,2020-11-09 15:30:00,-1,145.0,0.0,0,0
1517426.0,109643.25,109628.75,3781.25,3792.75,3797.75,3751.75,2020-11-10 08:30:00,2020-11-10 15:30:00,1,47.0,0.0,0,0
868227.0,110545.5,110531.0,3816.75,3800.0,3822.0,3796.5,2020-11-11 08:30:00,2020-11-11 15:30:00,-1,24.0,0.0,0,0
1163053.0,109924.25,109909.75,3793.0,3765.0,3810.5,3758.25,2020-11-12 08:30:00,2020-11-12 15:30:00,-1,7.0,0.0,0,0
873804.0,110452.0,110437.75,3802.0,3823.0,3824.25,3792.75,2020-11-13 08:30:00,2020-11-13 15:30:00,1,37.0,1.0,0,0
765645.0,111892.0,111877.75,3864.0,3854.75,3868.75,3842.0,2020-11-16 08:30:00,2020-11-16 15:30:00,-1,41.0,0.0,0,0
897778.0,111724.5,111710.0,3846.0,3849.25,3865.5,3829.5,2020-11-17 08:30:00,2020-11-17 15:30:00,1,8.75,0.0,0,0
794571.0,111768.25,111753.75,3860.0,3836.0,3861.5,3832.75,2020-11-18 08:30:00,2020-11-18 15:30:00,-1,10.75,0.0,0,0
862798.0,110406.75,110392.5,3807.5,3820.0,3826.75,3787.5,2020-11-19 08:30:00,2020-11-19 15:30:00,1,28.5,0.0,0,0
695831.0,110685.5,110671.0,3823.25,3805.25,3824.0,3801.25,2020-11-20 08:30:00,2020-11-20 15:30:00,-1,3.25,0.0,0,0
803789.0,110584.5,110570.0,3820.75,3823.0,3833.25,3794.0,2020-11-23 08:30:00,2020-11-23 15:30:00,1,15.5,1.0,1,1
883458.0,112092.25,112078.0,3849.75,3878.5,3884.0,3838.5,2020-11-24 08:30:00,2020-11-24 15:30:00,1,26.75,0.0,0,0
622708.0,112253.5,112239.25,3876.5,3875.25,3879.25,3860.5,2020-11-25 08:30:00,2020-11-25 15:30:00,-1,2.0,1.0,1,1
41375.0,73571.75,73562.5,3874.5,3866.5,3876.0,3858.5,2020-11-26 08:30:00,2020-11-26 18:15:00,-1,0.75,0.0,0,0
1399764.0,189620.0,189595.75,3872.5,3858.25,3888.0,3837.5,2020-11-30 08:30:00,2020-11-30 15:30:00,-1,6.0,1.0,1,1
906624.0,113427.5,113413.25,3902.5,3908.0,3922.75,3895.5,2020-12-01 08:30:00,2020-12-01 15:30:00,1,44.25,1.0,0,0
726592.0,113193.5,113179.25,3894.5,3909.25,3914.5,3887.5,2020-12-02 08:30:00,2020-12-02 15:30:00,1,13.5,1.0,1,1
655038.0,113614.75,113600.25,3912.75,3925.75,3927.25,3909.25,2020-12-03 08:30:00,2020-12-03 15:30:00,1,3.5,0.0,0,0
623920.0,114018.25,114004.0,3920.75,3935.0,3939.5,3912.75,2020-12-04 08:30:00,2020-12-04 15:30:00,1,5.0,1.0,1,1
640366.0,114115.75,114101.25,3929.5,3932.75,3941.75,3924.0,2020-12-07 08:30:00,2020-12-07 15:30:00,1,5.5,1.0,1,1
741576.0,114195.75,114181.5,3921.5,3947.75,3953.25,3918.5,2020-12-08 08:30:00,2020-12-08 15:30:00,1,11.25,1.0,1,1
1250348.0,114160.75,114145.75,3952.25,3906.0,3955.75,3904.75,2020-12-09 08:30:00,2020-12-09 15:30:00,-1,4.5,0.0,0,0
158505.0,113443.5,113429.0,3911.25,3915.0,3923.75,3889.5,2020-12-10 08:30:00,2020-12-10 15:30:00,1,5.25,1.0,1,1
723939.0,112936.75,112922.5,3888.5,3906.5,3911.25,3878.0,2020-12-11 08:30:00,2020-12-11 15:30:00,1,26.5,1.0,0,1
985430.0,113831.75,113817.75,3934.5,3909.25,3945.0,3903.0,2020-12-14 08:30:00,2020-12-14 15:30:00,-1,28.0,0.0,0,0
906208.0,113819.5,113805.25,3917.75,3934.5,3941.75,3905.75,2020-12-15 08:30:00,2020-12-15 15:30:00,1,8.5,1.0,1,1
793473.0,114438.25,114424.0,3954.25,3953.75,3956.0,3934.75,2020-12-16 08:30:00,2020-12-16 15:30:00,-1,19.75,0.0,0,0
764085.0,114947.0,114932.75,3967.0,3963.75,3970.5,3955.5,2020-12-17 08:30:00,2020-12-17 15:30:00,-1,13.25,1.0,0,1
1012362.0,114592.5,114578.0,3968.5,3933.25,3974.75,3930.75,2020-12-18 08:30:00,2020-12-18 15:30:00,-1,4.75,1.0,1,1
1137991.0,113585.75,113571.25,3888.5,3937.0,3947.75,3878.5,2020-12-21 08:30:00,2020-12-21 15:30:00,1,44.75,0.0,0,0
789307.0,114185.25,114170.75,3947.5,3929.0,3948.5,3919.25,2020-12-22 08:30:00,2020-12-22 15:30:00,-1,10.5,0.0,0,0
612564.0,114487.75,114473.25,3936.75,3946.5,3955.25,3936.25,2020-12-23 08:30:00,2020-12-23 15:30:00,1,7.75,1.0,0,0
759982.0,194257.25,194233.0,3974.5,3981.0,3985.75,3933.25,2020-12-28 08:30:00,2020-12-28 15:30:00,1,28.0,0.0,0,0
748761.0,115520.5,115506.0,3996.5,3978.5,3999.75,3968.0,2020-12-29 08:30:00,2020-12-29 15:30:00,-1,15.5,0.0,0,0
489013.0,115511.25,115497.25,3986.5,3977.0,3989.75,3974.5,2020-12-30 08:30:00,2020-12-30 15:30:00,-1,8.0,1.0,1,1
487390.0,115380.5,115366.5,3974.25,3993.0,3996.25,3971.25,2020-12-31 08:30:00,2020-12-31 15:30:00,1,2.75,0.0,0,0
1508949.0,114858.0,114840.5,4019.25,3934.0,4019.75,3906.0,2021-01-04 08:30:00,2021-01-04 15:30:00,-1,26.25,0.0,0,0
963313.0,114750.25,114735.25,3941.25,3969.0,3983.5,3926.75,2021-01-05 08:30:00,2021-01-05 15:30:00,1,7.25,1.0,1,1
1350875.0,115978.0,115961.5,3960.0,4000.75,4028.25,3949.25,2021-01-06 08:30:00,2021-01-06 15:30:00,1,9.0,1.0,1,1
850427.0,117160.0,117145.25,4015.75,4052.75,4056.75,4009.25,2021-01-07 08:30:00,2021-01-07 15:30:00,1,15.0,0.0,0,0
1178654.0,117672.25,117657.75,4062.0,4062.75,4070.0,4028.5,2021-01-08 08:30:00,2021-01-08 15:30:00,1,9.25,0.0,0,0
889837.0,117456.5,117442.0,4048.0,4040.5,4064.0,4030.0,2021-01-11 08:30:00,2021-01-11 15:30:00,-1,14.75,1.0,1,1
921299.0,117312.75,117298.25,4051.75,4046.0,4056.75,4021.5,2021-01-12 08:30:00,2021-01-12 15:30:00,-1,11.25,1.0,1,1
712925.0,117542.25,117527.75,4033.5,4055.75,4067.0,4033.25,2021-01-13 08:30:00,2021-01-13 15:30:00,1,12.5,0.0,0,0
763506.0,117833.75,117819.5,4062.75,4050.5,4069.5,4044.25,2021-01-14 08:30:00,2021-01-14 15:30:00,-1,7.0,0.0,0,0
1221630.0,116671.75,116657.5,4031.0,4023.5,4034.0,3995.0,2021-01-15 08:30:00,2021-01-15 15:30:00,-1,19.5,0.0,0,0
41825.0,76347.0,76337.5,4014.0,4025.0,4022.5,4013.25,2021-01-18 08:30:00,2021-01-18 18:15:00,1,9.5,0.0,0,0
773736.0,117199.5,117185.0,4042.75,4046.5,4050.5,4025.75,2021-01-19 08:30:00,2021-01-19 15:30:00,1,17.75,0.0,0,0
823988.0,118470.75,118456.25,4060.25,4101.0,4102.5,4060.25,2021-01-20 08:30:00,2021-01-20 15:30:00,1,13.75,0.0,0,0
744051.0,118941.0,118926.5,4106.75,4104.25,4107.75,4090.0,2021-01-21 08:30:00,2021-01-21 15:30:00,-1,5.75,0.0,0,0
731005.0,118513.75,118499.5,4072.25,4096.75,4097.25,4071.25,2021-01-22 08:30:00,2021-01-22 15:30:00,1,32.0,0.0,0,0
1374980.0,118552.0,118537.5,4092.75,4088.25,4105.5,4042.0,2021-01-25 08:30:00,2021-01-25 15:30:00,-1,4.0,1.0,1,1
778005.0,118999.0,118984.5,4105.0,4106.75,4115.75,4093.5,2021-01-26 08:30:00,2021-01-26 15:30:00,1,16.75,1.0,0,1
1753503.0,117092.5,117076.75,4053.75,3992.0,4061.25,3987.75,2021-01-27 08:30:00,2021-01-27 15:30:00,-1,53.0,1.0,0,0
1323923.0,117469.75,117453.5,3985.25,4050.5,4077.0,3983.75,2021-01-28 08:30:00,2021-01-28 15:30:00,1,6.75,0.0,0,0
1706450.0,115617.75,115603.0,3999.25,3977.75,4028.25,3939.0,2021-01-29 08:30:00,2021-01-29 15:30:00,-1,51.25,1.0,0,1
1015473.0,116180.75,116166.25,3993.75,4023.0,4030.5,3970.75,2021-02-01 08:30:00,2021-02-01 15:30:00,1,16.0,1.0,1,1
915225.0,118190.25,118175.75,4051.75,4084.75,4089.25,4048.0,2021-02-02 08:30:00,2021-02-02 15:30:00,1,28.75,0.0,0,0
847371.0,118407.5,118393.0,4082.5,4082.0,4093.5,4061.25,2021-02-03 08:30:00,2021-02-03 15:30:00,-1,2.25,1.0,1,1
735756.0,118895.75,118881.5,4085.5,4108.0,4111.25,4083.0,2021-02-04 08:30:00,2021-02-04 15:30:00,1,3.5,1.0,0,1
764642.0,119897.75,119883.5,4132.5,4129.25,4141.75,4122.0,2021-02-05 08:30:00,2021-02-05 15:30:00,-1,24.5,0.0,0,0
625556.0,120337.25,120322.75,4147.5,4152.25,4156.5,4140.5,2021-02-08 08:30:00,2021-02-08 15:30:00,1,18.25,1.0,0,0
588888.0,120624.0,120610.0,4154.0,4161.75,4165.75,4148.5,2021-02-09 08:30:00,2021-02-09 15:30:00,1,1.75,0.0,0,0
1193446.0,120667.25,120653.0,4172.5,4161.5,4182.0,4131.75,2021-02-10 08:30:00,2021-02-10 15:30:00,-1,10.75,0.0,0,0
979868.0,120650.75,120636.25,4169.25,4158.5,4174.0,4138.0,2021-02-11 08:30:00,2021-02-11 15:30:00,-1,7.75,1.0,1,1
626775.0,120796.5,120782.25,4158.25,4170.75,4173.25,4152.5,2021-02-12 08:30:00,2021-02-12 15:30:00,1,0.25,0.0,0,0
36240.0,79857.75,79849.0,4199.75,4202.5,4205.5,4199.25,2021-02-15 08:30:00,2021-02-15 18:15:00,1,29.0,0.0,0,0
994799.0,121501.0,121486.5,4202.0,4184.0,4203.5,4172.25,2021-02-16 08:30:00,2021-02-16 15:30:00,-1,0.5,1.0,1,1
1038930.0,120885.5,120871.0,4181.75,4178.5,4182.25,4150.0,2021-02-17 08:30:00,2021-02-17 15:30:00,-1,2.25,0.0,0,0
1121611.0,120473.25,120458.75,4165.75,4168.5,4171.0,4134.0,2021-02-18 08:30:00,2021-02-18 15:30:00,1,12.75,0.0,0,0
923336.0,120960.0,120945.5,4180.5,4163.25,4184.5,4153.5,2021-02-19 08:30:00,2021-02-19 15:30:00,-1,12.0,0.0,0,0
894588.0,120002.25,119987.75,4122.5,4133.5,4152.75,4120.75,2021-02-22 08:30:00,2021-02-22 15:30:00,1,40.75,0.0,0,0
1667540.0,118984.75,118970.0,4107.25,4144.75,4145.75,4058.25,2021-02-23 08:30:00,2021-02-23 15:30:00,1,26.25,1.0,1,1
1356868.0,120360.75,120344.75,4145.0,4175.5,4178.25,4109.0,2021-02-24 08:30:00,2021-02-24 15:30:00,1,0.25,0.0,0,0
2166539.0,119793.25,119777.75,4159.0,4078.75,4175.25,4073.75,2021-02-25 08:30:00,2021-02-25 15:30:00,-1,16.5,1.0,0,1
1893135.0,118512.5,118497.75,4079.75,4081.25,4112.0,4038.5,2021-02-26 08:30:00,2021-02-26 15:30:00,1,1.0,1.0,1,1
1111274.0,120038.75,120024.0,4106.75,4159.5,4165.5,4098.75,2021-03-01 08:30:00,2021-03-01 15:30:00,1,25.5,0.0,0,0
1112923.0,120140.75,120126.25,4146.5,4134.5,4157.0,4121.75,2021-03-02 08:30:00,2021-03-02 15:30:00,-1,13.0,1.0,0,1
1626114.0,119074.5,119059.5,4129.5,4086.0,4133.0,4078.0,2021-03-03 08:30:00,2021-03-03 15:30:00,-1,5.0,0.0,0,0
2441196.0,117439.5,117423.25,4061.0,4014.0,4095.75,3974.0,2021-03-04 08:30:00,2021-03-04 15:30:00,-1,25.0,0.0,0,0
2188346.0,117181.5,117163.0,4029.5,4088.5,4092.5,3982.0,2021-03-05 08:30:00,2021-03-05 15:30:00,1,15.5,1.0,1,1
1545922.0,119199.0,119182.5,4079.0,4086.75,4132.25,4076.75,2021-03-08 08:30:00,2021-03-08 15:30:00,1,9.5,1.0,1,1
1024484.0,119997.75,119981.75,4109.25,4145.75,4154.75,4104.75,2021-03-09 08:30:00,2021-03-09 15:30:00,1,22.5,0.0,0,0
1327541.0,120410.75,120396.0,4124.5,4156.0,4169.75,4123.5,2021-03-10 08:30:00,2021-03-10 15:30:00,1,21.25,1.0,1,1
98228.0,121641.5,121627.0,4177.75,4196.75,4212.0,4171.0,2021-03-11 08:30:00,2021-03-11 15:30:00,1,21.75,0.0,0,0
656654.0,121264.5,121250.25,4178.5,4189.75,4191.5,4167.5,2021-03-12 08:30:00,2021-03-12 15:30:00,1,18.25,1.0,0,1
865032.0,117556.0,117542.0,4197.25,4220.0,4223.25,4176.0,2021-03-15 08:30:00,2021-03-15 15:45:00,1,7.5,0.0,0,0
1166760.0,118237.75,118224.0,4225.0,4219.75,4233.75,4205.75,2021-03-16 08:30:00,2021-03-16 15:45:00,-1,5.0,0.0,0,0
1482135.0,117754.25,117739.5,4201.0,4225.75,4236.5,4188.0,2021-03-17 08:30:00,2021-03-17 15:45:00,1,18.75,0.0,0,0
1643472.0,117652.5,117638.75,4195.75,4174.5,4221.75,4163.5,2021-03-18 08:30:00,2021-03-18 15:45:00,-1,30.0,1.0,0,1
1619413.0,116731.5,116717.5,4170.0,4160.5,4182.5,4138.0,2021-03-19 08:30:00,2021-03-19 15:45:00,-1,4.5,0.0,0,0
1066642.0,117378.0,117364.0,4170.25,4196.75,4207.5,4166.5,2021-03-22 08:30:00,2021-03-22 15:45:00,1,9.75,1.0,0,0
1624109.0,117225.25,117211.25,4183.25,4166.25,4201.5,4153.5,2021-03-23 08:30:00,2021-03-23 15:45:00,-1,13.5,1.0,1,1
1805217.0,116932.0,116918.0,4175.75,4145.5,4194.5,4140.5,2021-03-24 08:30:00,2021-03-24 15:45:00,-1,9.5,1.0,1,1
1947960.0,115903.75,115889.75,4124.5,4169.5,4172.5,4106.25,2021-03-25 08:30:00,2021-03-25 15:45:00,1,21.0,0.0,0,0
1702635.0,117255.25,117240.75,4175.25,4226.5,4231.0,4169.75,2021-03-26 08:30:00,2021-03-26 15:45:00,1,5.75,0.0,0,0
1700796.0,118051.0,118037.0,4204.5,4226.0,4234.25,4194.75,2021-03-29 08:30:00,2021-03-29 15:45:00,1,22.0,1.0,1,1
1347306.0,117894.0,117880.0,4211.0,4211.75,4221.25,4196.75,2021-03-30 08:30:00,2021-03-30 15:45:00,1,15.0,1.0,0,1
1396351.0,118624.0,118610.0,4217.5,4229.0,4246.75,4217.5,2021-03-31 08:30:00,2021-03-31 15:45:00,1,5.75,0.0,0,0
985000.0,119319.0,119305.0,4247.0,4278.0,4277.5,4245.75,2021-04-01 08:30:00,2021-04-01 15:45:00,1,18.0,0.0,0,0
1102306.0,121117.25,121102.75,4300.25,4333.5,4336.75,4299.5,2021-04-05 08:30:00,2021-04-05 15:45:00,1,22.25,0.0,0,0
1033294.0,121325.5,121311.5,4324.25,4328.25,4339.0,4321.25,2021-04-06 08:30:00,2021-04-06 15:45:00,1,9.25,1.0,1,1
921397.0,121246.75,121233.0,4323.5,4337.75,4337.0,4321.25,2021-04-07 08:30:00,2021-04-07 15:45:00,1,4.75,1.0,1,1
794896.0,121719.5,121705.5,4343.75,4360.25,4358.5,4336.0,2021-04-08 08:30:00,2021-04-08 15:45:00,1,6.0,0.0,0,0
828424.0,122120.0,122106.0,4348.5,4375.25,4384.5,4347.75,2021-04-09 08:30:00,2021-04-09 15:45:00,1,11.75,1.0,1,1
893983.0,122594.75,122581.0,4379.5,4385.25,4387.5,4369.0,2021-04-12 08:30:00,2021-04-12 15:45:00,1,4.25,0.0,0,0
814915.0,122912.75,122898.75,4383.25,4397.25,4402.75,4378.5,2021-04-13 08:30:00,2021-04-13 15:45:00,1,2.0,1.0,1,1
1344961.0,127469.25,127455.0,4394.75,4385.75,4407.0,4376.0,2021-04-14 08:30:00,2021-04-14 15:30:00,-1,2.5,1.0,1,1
1053435.0,123702.75,123688.75,4404.75,4424.5,4429.5,4402.25,2021-04-15 08:30:00,2021-04-15 15:45:00,1,19.0,1.0,0,0
1052852.0,124208.0,124194.0,4432.75,4436.25,4446.5,4424.75,2021-04-16 08:30:00,2021-04-16 15:45:00,1,8.25,0.0,0,0
1421890.0,123720.75,123706.75,4427.75,4420.5,4434.5,4404.75,2021-04-19 08:30:00,2021-04-19 15:45:00,-1,8.5,1.0,0,1
1439204.0,122943.5,122929.5,4407.75,4383.5,4414.0,4373.5,2021-04-20 08:30:00,2021-04-20 15:45:00,-1,12.75,0.0,0,0
1263695.0,123503.75,123489.75,4382.25,4421.0,4430.25,4380.5,2021-04-21 08:30:00,2021-04-21 15:45:00,1,1.25,0.0,0,0
1763872.0,123576.75,123560.25,4427.0,4392.75,4434.75,4378.25,2021-04-22 08:30:00,2021-04-22 15:45:00,-1,6.0,0.0,0,0
1272990.0,124001.75,123987.75,4396.25,4430.5,4449.75,4394.75,2021-04-23 08:30:00,2021-04-23 15:45:00,1,3.5,1.0,0,0
851663.0,124443.75,124429.75,4437.0,4443.25,4449.0,4436.25,2021-04-26 08:30:00,2021-04-26 15:45:00,1,6.5,0.0,0,0
837413.0,124363.0,124349.5,4445.5,4441.75,4448.25,4429.75,2021-04-27 08:30:00,2021-04-27 15:45:00,-1,2.25,0.0,0,0
1114896.0,124474.5,124460.5,4444.0,4446.75,4456.75,4435.75,2021-04-28 08:30:00,2021-04-28 15:45:00,1,2.25,1.0,1,1
1541535.0,124785.5,124771.5,4468.25,4462.0,4474.0,4431.0,2021-04-29 08:30:00,2021-04-29 15:45:00,-1,21.5,0.0,0,0
1639962.0,124372.75,124358.75,4442.5,4445.0,4452.25,4430.25,2021-04-30 08:30:00,2021-04-30 15:45:00,1,19.5,0.0,0,0
1041246.0,124745.5,124731.5,4457.5,4446.75,4465.5,4444.0,2021-05-03 08:30:00,2021-05-03 15:45:00,-1,12.5,0.0,0,0
1697216.0,123345.25,123330.0,4425.5,4420.0,4433.25,4383.5,2021-05-04 08:30:00,2021-05-04 15:45:00,-1,21.25,0.0,0,0
1182743.0,124148.25,124134.25,4441.0,4422.75,4443.0,4416.0,2021-05-05 08:30:00,2021-05-05 15:45:00,-1,21.0,1.0,1,1
1494832.0,124024.75,124010.75,4423.25,4457.75,4459.5,4403.5,2021-05-06 08:30:00,2021-05-06 15:45:00,1,0.5,1.0,1,1
1323575.0,125618.5,125604.5,4470.75,4490.5,4495.25,4458.5,2021-05-07 08:30:00,2021-05-07 15:45:00,1,13.0,0.0,0,0
1433901.0,125429.0,125414.75,4490.75,4443.5,4494.0,4441.5,2021-05-10 08:30:00,2021-05-10 15:45:00,-1,0.25,0.0,0,0
2040981.0,123232.0,123218.0,4390.5,4401.0,4419.25,4366.75,2021-05-11 08:30:00,2021-05-11 15:45:00,1,53.0,0.0,0,0
2094589.0,121811.5,121796.75,4382.75,4315.25,4392.0,4314.0,2021-05-12 08:30:00,2021-05-12 15:45:00,-1,18.25,1.0,0,1
1916906.0,122304.5,122288.75,4332.75,4370.5,4389.75,4331.25,2021-05-13 08:30:00,2021-05-13 15:45:00,1,17.5,1.0,0,0
1199994.0,123865.25,123851.0,4395.75,4435.75,4441.25,4393.0,2021-05-14 08:30:00,2021-05-14 15:45:00,1,25.25,0.0,0,0
